trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint,shape_dist_traveled
WD_T045,09:53:00,09:53:30,bundaran_hi,1,0,1,1,1.4058811377004676
WD_T045,09:55:00,09:55:30,dukuh_atas,2,0,0,1,995.4577435400421
WD_T045,09:57:00,09:57:30,setiabudi,3,0,0,1,1925.585608070995
WD_T045,09:59:00,09:59:30,bendungan_hilir,4,0,0,1,2708.1908484683586
WD_T045,10:02:00,10:02:30,istora,5,0,0,1,4034.671338315422
WD_T045,10:03:00,10:03:30,senayan,6,0,0,1,4865.839074432736
WD_T045,10:06:00,10:06:30,asean,7,0,0,1,6381.124772831021
WD_T045,10:08:00,10:08:30,blok_m,8,0,0,1,7014.236917612059
WD_T045,10:11:00,10:11:30,blok_a,9,0,0,1,8271.782376632145
WD_T045,10:13:00,10:13:30,haji_nawi,10,0,0,1,9494.129585018469
WD_T045,10:15:00,10:15:30,cipete_raya,11,0,0,1,10791.018360278216
WD_T045,10:19:00,10:19:30,fatmawati,12,0,0,1,12603.508292771303
WD_T045,10:22:00,10:22:00,lebak_bulus,13,1,0,1,14615.805786616962
WD_T046,10:00:00,10:00:30,bundaran_hi,1,0,1,1,1.4058811377004676
WD_T046,10:03:00,10:03:30,dukuh_atas,2,0,0,1,995.4577435400421
WD_T046,10:05:00,10:05:30,setiabudi,3,0,0,1,1925.585608070995
WD_T046,10:07:00,10:07:30,bendungan_hilir,4,0,0,1,2708.1908484683586
WD_T046,10:09:00,10:09:30,istora,5,0,0,1,4034.671338315422
WD_T046,10:11:00,10:11:30,senayan,6,0,0,1,4865.839074432736
WD_T046,10:13:00,10:13:30,asean,7,0,0,1,6381.124772831021
WD_T046,10:16:00,10:16:30,blok_m,8,0,0,1,7014.236917612059
WD_T046,10:18:00,10:18:30,blok_a,9,0,0,1,8271.782376632145
WD_T046,10:21:00,10:21:30,haji_nawi,10,0,0,1,9494.129585018469
WD_T046,10:23:00,10:23:30,cipete_raya,11,0,0,1,10791.018360278216
WD_T046,10:26:00,10:26:30,fatmawati,12,0,0,1,12603.508292771303
WD_T046,10:29:00,10:29:00,lebak_bulus,13,1,0,1,14615.805786616962
WD_T047,10:08:00,10:08:30,bundaran_hi,1,0,1,1,1.4058811377004676
WD_T047,10:10:00,10:10:30,dukuh_atas,2,0,0,1,995.4577435400421
WD_T047,10:12:00,10:12:30,setiabudi,3,0,0,1,1925.585608070995
WD_T047,10:14:00,10:14:30,bendungan_hilir,4,0,0,1,2708.1908484683586
WD_T047,10:17:00,10:17:30,istora,5,0,0,1,4034.671338315422
WD_T047,10:18:00,10:18:30,senayan,6,0,0,1,4865.839074432736
WD_T047,10:21:00,10:21:30,asean,7,0,0,1,6381.124772831021
WD_T047,10:23:00,10:23:30,blok_m,8,0,0,1,7014.236917612059
WD_T047,10:26:00,10:26:30,blok_a,9,0,0,1,8271.782376632145
WD_T047,10:28:00,10:28:30,haji_nawi,10,0,0,1,9494.129585018469
WD_T047,10:30:00,10:30:30,cipete_raya,11,0,0,1,10791.018360278216
WD_T047,10:34:00,10:34:30,fatmawati,12,0,0,1,12603.508292771303
WD_T047,10:37:00,10:37:00,lebak_bulus,13,1,0,1,14615.805786616962
WD_T048,10:16:00,10:16:30,bundaran_hi,1,0,1,1,1.4058811377004676
WD_T048,10:18:00,10:18:30,dukuh_atas,2,0,0,1,995.4577435400421
WD_T048,10:20:00,10:20:30,setiabudi,3,0,0,1,1925.585608070995
WD_T048,10:22:00,10:22:30,bendungan_hilir,4,0,0,1,2708.1908484683586
WD_T048,10:25:00,10:25:30,istora,5,0,0,1,4034.671338315422
WD_T048,10:26:00,10:26:30,senayan,6,0,0,1,4865.839074432736
WD_T048,10:29:00,10:29:30,asean,7,0,0,1,6381.124772831021
WD_T048,10:31:00,10:31:30,blok_m,8,0,0,1,7014.236917612059
WD_T048,10:34:00,10:34:30,blok_a,9,0,0,1,8271.782376632145
WD_T048,10:36:00,10:36:30,haji_nawi,10,0,0,1,9494.129585018469
WD_T048,10:38:00,10:38:30,cipete_raya,11,0,0,1,10791.018360278216
WD_T048,10:42:00,10:42:30,fatmawati,12,0,0,1,12603.508292771303
WD_T048,10:45:00,10:45:00,lebak_bulus,13,1,0,1,14615.805786616962
WD_T049,10:24:00,10:24:30,bundaran_hi,1,0,1,1,1.4058811377004676
WD_T049,10:27:00,10:27:30,dukuh_atas,2,0,0,1,995.4577435400421
WD_T049,10:29:00,10:29:30,setiabudi,3,0,0,1,1925.585608070995
WD_T049,10:31:00,10:31:30,bendungan_hilir,4,0,0,1,2708.1908484683586
WD_T049,10:33:00,10:33:30,istora,5,0,0,1,4034.671338315422
WD_T049,10:35:00,10:35:30,senayan,6,0,0,1,4865.839074432736
WD_T049,10:37:00,10:37:30,asean,7,0,0,1,6381.124772831021
WD_T049,10:40:00,10:40:30,blok_m,8,0,0,1,7014.236917612059
WD_T049,10:42:00,10:42:30,blok_a,9,0,0,1,8271.782376632145
WD_T049,10:45:00,10:45:30,haji_nawi,10,0,0,1,9494.129585018469
WD_T049,10:47:00,10:47:30,cipete_raya,11,0,0,1,10791.018360278216
WD_T049,10:50:00,10:50:30,fatmawati,12,0,0,1,12603.508292771303
WD_T049,10:53:00,10:53:00,lebak_bulus,13,1,0,1,14615.805786616962
WD_T050,10:33:00,10:33:30,bundaran_hi,1,0,1,1,1.4058811377004676
WD_T050,10:36:00,10:36:30,dukuh_atas,2,0,0,1,995.4577435400421
WD_T050,10:38:00,10:38:30,setiabudi,3,0,0,1,1925.585608070995
WD_T050,10:40:00,10:40:30,bendungan_hilir,4,0,0,1,2708.1908484683586
WD_T050,10:42:00,10:42:30,istora,5,0,0,1,4034.671338315422
WD_T050,10:44:00,10:44:30,senayan,6,0,0,1,4865.839074432736
WD_T050,10:46:00,10:46:30,asean,7,0,0,1,6381.124772831021
WD_T050,10:49:00,10:49:30,blok_m,8,0,0,1,7014.236917612059
WD_T050,10:51:00,10:51:30,blok_a,9,0,0,1,8271.782376632145
WD_T050,10:54:00,10:54:30,haji_nawi,10,0,0,1,9494.129585018469
WD_T050,10:56:00,10:56:30,cipete_raya,11,0,0,1,10791.018360278216
WD_T050,10:59:00,10:59:30,fatmawati,12,0,0,1,12603.508292771303
WD_T050,11:02:00,11:02:00,lebak_bulus,13,1,0,1,14615.805786616962
WD_T051,10:43:00,10:43:30,bundaran_hi,1,0,1,1,1.4058811377004676
WD_T051,10:46:00,10:46:30,dukuh_atas,2,0,0,1,995.4577435400421
WD_T051,10:48:00,10:48:30,setiabudi,3,0,0,1,1925.585608070995
WD_T051,10:50:00,10:50:30,bendungan_hilir,4,0,0,1,2708.1908484683586
WD_T051,10:52:00,10:52:30,istora,5,0,0,1,4034.671338315422
WD_T051,10:54:00,10:54:30,senayan,6,0,0,1,4865.839074432736
WD_T051,10:56:00,10:56:30,asean,7,0,0,1,6381.124772831021
WD_T051,10:59:00,10:59:30,blok_m,8,0,0,1,7014.236917612059
WD_T051,11:01:00,11:01:30,blok_a,9,0,0,1,8271.782376632145
WD_T051,11:04:00,11:04:30,haji_nawi,10,0,0,1,9494.129585018469
WD_T051,11:06:00,11:06:30,cipete_raya,11,0,0,1,10791.018360278216
WD_T051,11:09:00,11:09:30,fatmawati,12,0,0,1,12603.508292771303
WD_T051,11:12:00,11:12:00,lebak_bulus,13,1,0,1,14615.805786616962
WD_T052,10:53:00,10:53:30,bundaran_hi,1,0,1,1,1.4058811377004676
WD_T052,10:56:00,10:56:30,dukuh_atas,2,0,0,1,995.4577435400421
WD_T052,10:58:00,10:58:30,setiabudi,3,0,0,1,1925.585608070995
WD_T052,11:00:00,11:00:30,bendungan_hilir,4,0,0,1,2708.1908484683586
WD_T052,11:02:00,11:02:30,istora,5,0,0,1,4034.671338315422
WD_T052,11:04:00,11:04:30,senayan,6,0,0,1,4865.839074432736
WD_T052,11:06:00,11:06:30,asean,7,0,0,1,6381.124772831021
WD_T052,11:09:00,11:09:30,blok_m,8,0,0,1,7014.236917612059
WD_T052,11:11:00,11:11:30,blok_a,9,0,0,1,8271.782376632145
WD_T052,11:14:00,11:14:30,haji_nawi,10,0,0,1,9494.129585018469
WD_T052,11:16:00,11:16:30,cipete_raya,11,0,0,1,10791.018360278216
WD_T052,11:19:00,11:19:30,fatmawati,12,0,0,1,12603.508292771303
WD_T052,11:22:00,11:22:00,lebak_bulus,13,1,0,1,14615.805786616962
WD_T053,11:03:00,11:03:30,bundaran_hi,1,0,1,1,1.4058811377004676
WD_T053,11:06:00,11:06:30,dukuh_atas,2,0,0,1,995.4577435400421
WD_T053,11:08:00,11:08:30,setiabudi,3,0,0,1,1925.585608070995
WD_T053,11:10:00,11:10:30,bendungan_hilir,4,0,0,1,2708.1908484683586
WD_T053,11:12:00,11:12:30,istora,5,0,0,1,4034.671338315422
WD_T053,11:14:00,11:14:30,senayan,6,0,0,1,4865.839074432736
WD_T053,11:16:00,11:16:30,asean,7,0,0,1,6381.124772831021
WD_T053,11:19:00,11:19:30,blok_m,8,0,0,1,7014.236917612059
WD_T053,11:21:00,11:21:30,blok_a,9,0,0,1,8271.782376632145
WD_T053,11:24:00,11:24:30,haji_nawi,10,0,0,1,9494.129585018469
WD_T053,11:26:00,11:26:30,cipete_raya,11,0,0,1,10791.018360278216
WD_T053,11:29:00,11:29:30,fatmawati,12,0,0,1,12603.508292771303
WD_T053,11:32:00,11:32:00,lebak_bulus,13,1,0,1,14615.805786616962
WD_T054,11:13:00,11:13:30,bundaran_hi,1,0,1,1,1.4058811377004676
WD_T054,11:16:00,11:16:30,dukuh_atas,2,0,0,1,995.4577435400421
WD_T054,11:18:00,11:18:30,setiabudi,3,0,0,1,1925.585608070995
WD_T054,11:20:00,11:20:30,bendungan_hilir,4,0,0,1,2708.1908484683586
WD_T054,11:22:00,11:22:30,istora,5,0,0,1,4034.671338315422
WD_T054,11:24:00,11:24:30,senayan,6,0,0,1,4865.839074432736
WD_T054,11:26:00,11:26:30,asean,7,0,0,1,6381.124772831021
WD_T054,11:29:00,11:29:30,blok_m,8,0,0,1,7014.236917612059
WD_T054,11:31:00,11:31:30,blok_a,9,0,0,1,8271.782376632145
WD_T054,11:34:00,11:34:30,haji_nawi,10,0,0,1,9494.129585018469
WD_T054,11:36:00,11:36:30,cipete_raya,11,0,0,1,10791.018360278216
WD_T054,11:39:00,11:39:30,fatmawati,12,0,0,1,12603.508292771303
WD_T054,11:42:00,11:42:00,lebak_bulus,13,1,0,1,14615.805786616962
WD_T055,11:23:00,11:23:30,bundaran_hi,1,0,1,1,1.4058811377004676
WD_T055,11:26:00,11:26:30,dukuh_atas,2,0,0,1,995.4577435400421
WD_T055,11:28:00,11:28:30,setiabudi,3,0,0,1,1925.585608070995
WD_T055,11:30:00,11:30:30,bendungan_hilir,4,0,0,1,2708.1908484683586
WD_T055,11:32:00,11:32:30,istora,5,0,0,1,4034.671338315422
WD_T055,11:34:00,11:34:30,senayan,6,0,0,1,4865.839074432736
WD_T055,11:36:00,11:36:30,asean,7,0,0,1,6381.124772831021
WD_T055,11:39:00,11:39:30,blok_m,8,0,0,1,7014.236917612059
WD_T055,11:41:00,11:41:30,blok_a,9,0,0,1,8271.782376632145
WD_T055,11:44:00,11:44:30,haji_nawi,10,0,0,1,9494.129585018469
WD_T055,11:46:00,11:46:30,cipete_raya,11,0,0,1,10791.018360278216
WD_T055,11:49:00,11:49:30,fatmawati,12,0,0,1,12603.508292771303
WD_T055,11:52:00,11:52:00,lebak_bulus,13,1,0,1,14615.805786616962
WD_T056,11:33:00,11:33:30,bundaran_hi,1,0,1,1,1.4058811377004676
WD_T056,11:36:00,11:36:30,dukuh_atas,2,0,0,1,995.4577435400421
WD_T056,11:38:00,11:38:30,setiabudi,3,0,0,1,1925.585608070995
WD_T056,11:40:00,11:40:30,bendungan_hilir,4,0,0,1,2708.1908484683586
WD_T056,11:42:00,11:42:30,istora,5,0,0,1,4034.671338315422
WD_T056,11:44:00,11:44:30,senayan,6,0,0,1,4865.839074432736
WD_T056,11:46:00,11:46:30,asean,7,0,0,1,6381.124772831021
WD_T056,11:49:00,11:49:30,blok_m,8,0,0,1,7014.236917612059
WD_T056,11:51:00,11:51:30,blok_a,9,0,0,1,8271.782376632145
WD_T056,11:54:00,11:54:30,haji_nawi,10,0,0,1,9494.129585018469
WD_T056,11:56:00,11:56:30,cipete_raya,11,0,0,1,10791.018360278216
WD_T056,11:59:00,11:59:30,fatmawati,12,0,0,1,12603.508292771303
WD_T056,12:02:00,12:02:00,lebak_bulus,13,1,0,1,14615.805786616962
WD_T057,11:43:00,11:43:30,bundaran_hi,1,0,1,1,1.4058811377004676
WD_T057,11:46:00,11:46:30,dukuh_atas,2,0,0,1,995.4577435400421
WD_T057,11:48:00,11:48:30,setiabudi,3,0,0,1,1925.585608070995
